medicao_id,ativo_id,medicao_ts,geracao_mwh,carga_mw,disponibilidade_pct,temperatura_c,qualidade_dado
MED-2329,ATV-001,2026-08-13T03:00:00,3.6,86.85,96.13,13.1,Medido
MED-2330,ATV-002,2026-08-13T03:00:00,235.2,118.79,84.73,10.9,Medido
MED-2331,ATV-003,2026-08-13T03:00:00,256.1,159.89,99.67,12.3,Medido
MED-2332,ATV-004,2026-08-13T03:00:00,205.8,114.07,83.33,14.3,Medido
MED-2333,ATV-005,2026-08-13T03:00:00,280.11,182.62,96.66,13.4,Medido
MED-2334,ATV-006,2026-08-13T03:00:00,3.2,100.2,95.53,11.7,Medido
MED-2335,ATV-007,2026-08-13T03:00:00,320.13,214.49,99.0,8.6,Medido
MED-2336,ATV-008,2026-08-13T03:00:00,117.59,141.22,86.51,9.1,Medido
MED-2337,ATV-001,2026-08-13T04:00:00,3.6,86.85,96.13,14.0,Medido
MED-2338,ATV-002,2026-08-13T04:00:00,235.2,118.79,84.73,11.9,Medido
MED-2339,ATV-003,2026-08-13T04:00:00,257.28,159.89,99.67,13.3,Medido
MED-2340,ATV-004,2026-08-13T04:00:00,201.09,114.07,83.33,15.3,Medido
MED-2341,ATV-005,2026-08-13T04:00:00,281.4,182.62,96.66,14.4,Medido
MED-2342,ATV-006,2026-08-13T04:00:00,3.2,100.2,95.53,12.7,Medido
MED-2343,ATV-007,2026-08-13T04:00:00,321.6,214.49,99.0,9.6,Medido
MED-2344,ATV-008,2026-08-13T04:00:00,110.26,141.22,86.51,10.1,Medido
MED-2345,ATV-001,2026-08-13T05:00:00,3.6,86.85,96.13,15.6,Medido
MED-2346,ATV-002,2026-08-13T05:00:00,235.2,118.79,84.73,13.5,Medido
MED-2347,ATV-003,2026-08-13T05:00:00,258.42,159.89,99.67,14.9,Medido
MED-2348,ATV-004,2026-08-13T05:00:00,194.38,114.07,83.33,16.9,Medido
MED-2349,ATV-005,2026-08-13T05:00:00,282.64,182.62,96.66,16.0,Medido
MED-2350,ATV-006,2026-08-13T05:00:00,3.2,100.2,95.53,14.3,Medido
MED-2351,ATV-007,2026-08-13T05:00:00,323.02,214.49,99.0,11.2,Medido
MED-2352,ATV-008,2026-08-13T05:00:00,104.06,141.22,86.51,11.7,Medido
MED-2353,ATV-001,2026-08-13T06:00:00,3.6,86.85,96.13,17.7,Medido
MED-2354,ATV-002,2026-08-13T06:00:00,235.2,118.79,84.73,15.6,Medido
MED-2355,ATV-003,2026-08-13T06:00:00,259.52,159.89,99.67,17.0,Medido
MED-2356,ATV-004,2026-08-13T06:00:00,186.78,114.07,83.33,19.0,Medido
MED-2357,ATV-005,2026-08-13T06:00:00,283.85,182.62,96.66,18.1,Medido
MED-2358,ATV-006,2026-08-13T06:00:00,3.2,100.2,95.53,16.3,Medido
MED-2359,ATV-007,2026-08-13T06:00:00,324.4,214.49,99.0,13.3,Medido
MED-2360,ATV-008,2026-08-13T06:00:00,99.1,141.22,86.51,13.7,Medido
MED-2361,ATV-001,2026-08-13T07:00:00,50.9,86.85,96.13,20.1,Medido
MED-2362,ATV-002,2026-08-13T07:00:00,235.2,118.79,84.73,18.0,Medido
MED-2363,ATV-003,2026-08-13T07:00:00,260.57,159.89,99.67,19.4,Medido
MED-2364,ATV-004,2026-08-13T07:00:00,178.46,114.07,83.33,21.4,Medido
MED-2365,ATV-005,2026-08-13T07:00:00,285.0,182.62,96.66,20.5,Medido
MED-2366,ATV-006,2026-08-13T07:00:00,45.24,100.2,95.53,18.7,Medido
MED-2367,ATV-007,2026-08-13T07:00:00,325.71,214.49,99.0,15.7,Medido
MED-2368,ATV-008,2026-08-13T07:00:00,95.48,141.22,86.51,16.2,Medido
MED-2369,ATV-001,2026-08-13T08:00:00,98.32,105.33,96.13,22.7,Medido
MED-2370,ATV-002,2026-08-13T08:00:00,235.2,143.44,84.73,20.6,Medido
MED-2371,ATV-003,2026-08-13T08:00:00,261.56,192.76,99.67,22.0,Medido
MED-2372,ATV-004,2026-08-13T08:00:00,169.57,135.64,83.33,24.0,Medido
MED-2373,ATV-005,2026-08-13T08:00:00,286.08,218.56,96.66,23.1,Medido
MED-2374,ATV-006,2026-08-13T08:00:00,87.4,116.63,95.53,21.3,Medido
MED-2375,ATV-007,2026-08-13T08:00:00,326.95,255.57,99.0,18.3,Medido
MED-2376,ATV-008,2026-08-13T08:00:00,93.3,164.84,86.51,18.7,Estimado
MED-2377,ATV-001,2026-08-13T09:00:00,139.05,105.33,96.13,25.3,Medido
MED-2378,ATV-002,2026-08-13T09:00:00,235.2,143.44,84.73,23.2,Medido
MED-2379,ATV-003,2026-08-13T09:00:00,262.49,192.76,99.67,24.6,Medido
MED-2380,ATV-004,2026-08-13T09:00:00,160.31,135.64,83.33,26.6,Medido
MED-2381,ATV-005,2026-08-13T09:00:00,287.1,218.56,96.66,25.7,Medido
MED-2382,ATV-006,2026-08-13T09:00:00,123.6,116.63,95.53,23.9,Medido
MED-2383,ATV-007,2026-08-13T09:00:00,328.12,255.57,99.0,20.9,Estimado
MED-2384,ATV-008,2026-08-13T09:00:00,92.58,164.84,86.51,21.3,Medido
MED-2385,ATV-001,2026-08-13T10:00:00,170.3,105.33,96.13,27.7,Medido
MED-2386,ATV-002,2026-08-13T10:00:00,229.82,143.44,84.73,25.6,Medido
MED-2387,ATV-003,2026-08-13T10:00:00,263.36,192.76,99.67,27.0,Medido
MED-2388,ATV-004,2026-08-13T10:00:00,150.85,135.64,83.33,29.0,Medido
MED-2389,ATV-005,2026-08-13T10:00:00,288.05,218.56,96.66,28.1,Medido
MED-2390,ATV-006,2026-08-13T10:00:00,151.38,116.63,95.53,26.3,Estimado
MED-2391,ATV-007,2026-08-13T10:00:00,329.19,255.57,99.0,23.3,Medido
MED-2392,ATV-008,2026-08-13T10:00:00,93.34,164.84,86.51,23.7,Medido
MED-2393,ATV-001,2026-08-13T11:00:00,176.4,105.33,96.13,29.8,Medido
MED-2394,ATV-002,2026-08-13T11:00:00,222.15,143.44,84.73,27.7,Medido
MED-2395,ATV-003,2026-08-13T11:00:00,264.14,192.76,99.67,29.1,Medido
MED-2396,ATV-004,2026-08-13T11:00:00,141.4,135.64,83.33,31.1,Medido
MED-2397,ATV-005,2026-08-13T11:00:00,288.91,218.56,96.66,30.2,Estimado
MED-2398,ATV-006,2026-08-13T11:00:00,156.8,116.63,95.53,28.4,Medido
MED-2399,ATV-007,2026-08-13T11:00:00,330.18,255.57,99.0,25.4,Medido
MED-2400,ATV-008,2026-08-13T11:00:00,95.56,164.84,86.51,25.8,Medido
MED-2401,ATV-001,2026-08-13T12:00:00,176.4,105.33,96.13,31.4,Medido
MED-2402,ATV-002,2026-08-13T12:00:00,213.47,143.44,84.73,29.3,Medido
MED-2403,ATV-003,2026-08-13T12:00:00,264.85,192.76,99.67,30.6,Medido
MED-2404,ATV-004,2026-08-13T12:00:00,132.14,135.64,83.33,32.7,Estimado
MED-2405,ATV-005,2026-08-13T12:00:00,289.68,218.56,96.66,31.7,Medido
MED-2406,ATV-006,2026-08-13T12:00:00,156.8,116.63,95.53,30.0,Medido
MED-2407,ATV-007,2026-08-13T12:00:00,331.06,255.57,99.0,27.0,Medido
MED-2408,ATV-008,2026-08-13T12:00:00,99.21,164.84,86.51,27.4,Medido
MED-2409,ATV-001,2026-08-13T13:00:00,176.4,105.33,96.13,32.4,Medido
MED-2410,ATV-002,2026-08-13T13:00:00,203.95,143.44,84.73,30.3,Medido
MED-2411,ATV-003,2026-08-13T13:00:00,265.47,192.76,99.67,31.6,Estimado
MED-2412,ATV-004,2026-08-13T13:00:00,123.26,135.64,83.33,33.7,Medido
MED-2413,ATV-005,2026-08-13T13:00:00,290.35,218.56,96.66,32.7,Medido
MED-2414,ATV-006,2026-08-13T13:00:00,156.8,116.63,95.53,31.0,Medido
MED-2415,ATV-007,2026-08-13T13:00:00,331.83,255.57,99.0,28.0,Medido
MED-2416,ATV-008,2026-08-13T13:00:00,104.21,164.84,86.51,28.4,Medido
MED-2417,ATV-001,2026-08-13T14:00:00,170.3,105.33,96.13,32.7,Medido
MED-2418,ATV-002,2026-08-13T14:00:00,193.8,143.44,84.73,30.6,Estimado
MED-2419,ATV-003,2026-08-13T14:00:00,265.99,192.76,99.67,32.0,Medido
MED-2420,ATV-004,2026-08-13T14:00:00,114.95,135.64,83.33,34.0,Medido
MED-2421,ATV-005,2026-08-13T14:00:00,290.93,218.56,96.66,33.1,Medido
MED-2422,ATV-006,2026-08-13T14:00:00,151.38,116.63,95.53,31.3,Medido
MED-2423,ATV-007,2026-08-13T14:00:00,332.49,255.57,99.0,28.3,Medido
MED-2424,ATV-008,2026-08-13T14:00:00,110.45,164.84,86.51,28.7,Medido
MED-2425,ATV-001,2026-08-13T15:00:00,139.05,105.33,96.13,32.4,Estimado
MED-2426,ATV-002,2026-08-13T15:00:00,183.21,143.44,84.73,30.3,Medido
MED-2427,ATV-003,2026-08-13T15:00:00,266.43,192.76,99.67,31.6,Medido
MED-2428,ATV-004,2026-08-13T15:00:00,107.37,135.64,83.33,33.7,Medido
MED-2429,ATV-005,2026-08-13T15:00:00,291.41,218.56,96.66,32.7,Medido
MED-2430,ATV-006,2026-08-13T15:00:00,123.6,116.63,95.53,31.0,Medido
MED-2431,ATV-007,2026-08-13T15:00:00,333.04,255.57,99.0,28.0,Medido
MED-2432,ATV-008,2026-08-13T15:00:00,117.8,164.84,86.51,28.4,Medido
MED-2433,ATV-001,2026-08-13T16:00:00,98.32,105.33,96.13,31.4,Medido
MED-2434,ATV-002,2026-08-13T16:00:00,172.4,143.44,84.73,29.3,Medido
MED-2435,ATV-003,2026-08-13T16:00:00,266.77,192.76,99.67,30.6,Medido
MED-2436,ATV-004,2026-08-13T16:00:00,100.68,135.64,83.33,32.7,Medido
MED-2437,ATV-005,2026-08-13T16:00:00,291.78,218.56,96.66,31.7,Medido
MED-2438,ATV-006,2026-08-13T16:00:00,87.4,116.63,95.53,30.0,Medido
MED-2439,ATV-007,2026-08-13T16:00:00,333.46,255.57,99.0,27.0,Medido
MED-2440,ATV-008,2026-08-13T16:00:00,126.13,164.84,86.51,27.4,Medido
MED-2441,ATV-001,2026-08-13T17:00:00,50.9,105.33,96.13,29.8,Medido
MED-2442,ATV-002,2026-08-13T17:00:00,161.6,143.44,84.73,27.7,Medido
MED-2443,ATV-003,2026-08-13T17:00:00,267.01,192.76,99.67,29.1,Medido
MED-2444,ATV-004,2026-08-13T17:00:00,95.01,135.64,83.33,31.1,Medido
MED-2445,ATV-005,2026-08-13T17:00:00,292.04,218.56,96.66,30.2,Medido
MED-2446,ATV-006,2026-08-13T17:00:00,45.24,116.63,95.53,28.4,Medido
MED-2447,ATV-007,2026-08-13T17:00:00,333.76,255.57,99.0,25.4,Medido
MED-2448,ATV-008,2026-08-13T17:00:00,135.25,164.84,86.51,25.8,Medido
MED-2449,ATV-001,2026-08-13T18:00:00,3.6,105.33,96.13,27.7,Medido
MED-2450,ATV-002,2026-08-13T18:00:00,151.02,143.44,84.73,25.6,Medido
MED-2451,ATV-003,2026-08-13T18:00:00,267.14,192.76,99.67,27.0,Medido
MED-2452,ATV-004,2026-08-13T18:00:00,90.48,135.64,83.33,29.0,Medido
MED-2453,ATV-005,2026-08-13T18:00:00,292.19,218.56,96.66,28.1,Medido
MED-2454,ATV-006,2026-08-13T18:00:00,3.2,116.63,95.53,26.3,Medido
MED-2455,ATV-007,2026-08-13T18:00:00,333.93,255.57,99.0,23.3,Medido
MED-2456,ATV-008,2026-08-13T18:00:00,144.99,164.84,86.51,23.7,Medido
MED-2457,ATV-001,2026-08-13T19:00:00,3.6,105.33,96.13,25.3,Medido
MED-2458,ATV-002,2026-08-13T19:00:00,140.87,143.44,84.73,23.2,Medido
MED-2459,ATV-003,2026-08-13T19:00:00,267.18,192.76,99.67,24.6,Medido
MED-2460,ATV-004,2026-08-13T19:00:00,87.18,135.64,83.33,26.6,Medido
MED-2461,ATV-005,2026-08-13T19:00:00,292.23,218.56,96.66,25.7,Medido
MED-2462,ATV-006,2026-08-13T19:00:00,3.2,116.63,95.53,23.9,Medido
MED-2463,ATV-007,2026-08-13T19:00:00,333.97,255.57,99.0,20.9,Medido
MED-2464,ATV-008,2026-08-13T19:00:00,155.14,164.84,86.51,21.3,Medido
MED-2465,ATV-001,2026-08-13T20:00:00,3.6,105.33,96.13,22.7,Medido
MED-2466,ATV-002,2026-08-13T20:00:00,131.37,143.44,84.73,20.6,Medido
MED-2467,ATV-003,2026-08-13T20:00:00,267.11,192.76,99.67,22.0,Medido
MED-2468,ATV-004,2026-08-13T20:00:00,85.18,135.64,83.33,24.0,Medido
MED-2469,ATV-005,2026-08-13T20:00:00,292.15,218.56,96.66,23.1,Medido
MED-2470,ATV-006,2026-08-13T20:00:00,3.2,116.63,95.53,21.3,Medido
MED-2471,ATV-007,2026-08-13T20:00:00,333.89,255.57,99.0,18.3,Medido
MED-2472,ATV-008,2026-08-13T20:00:00,165.5,164.84,86.51,18.7,Medido
MED-2473,ATV-001,2026-08-13T21:00:00,3.6,105.33,96.13,20.1,Medido
MED-2474,ATV-002,2026-08-13T21:00:00,122.71,143.44,84.73,18.0,Medido
MED-2475,ATV-003,2026-08-13T21:00:00,266.94,192.76,99.67,19.4,Medido
MED-2476,ATV-004,2026-08-13T21:00:00,84.53,135.64,83.33,21.4,Medido
MED-2477,ATV-005,2026-08-13T21:00:00,291.97,218.56,96.66,20.5,Medido
MED-2478,ATV-006,2026-08-13T21:00:00,3.2,116.63,95.53,18.7,Medido
MED-2479,ATV-007,2026-08-13T21:00:00,333.68,255.57,99.0,15.7,Medido
MED-2480,ATV-008,2026-08-13T21:00:00,175.85,164.84,86.51,16.2,Medido
MED-2481,ATV-001,2026-08-13T22:00:00,3.6,86.85,96.13,17.7,Medido
MED-2482,ATV-002,2026-08-13T22:00:00,115.06,118.79,84.73,15.6,Medido
MED-2483,ATV-003,2026-08-13T22:00:00,266.68,159.89,99.67,17.0,Medido
MED-2484,ATV-004,2026-08-13T22:00:00,85.22,114.07,83.33,19.0,Medido
MED-2485,ATV-005,2026-08-13T22:00:00,291.68,182.62,96.66,18.1,Medido
MED-2486,ATV-006,2026-08-13T22:00:00,3.2,100.2,95.53,16.3,Medido
MED-2487,ATV-007,2026-08-13T22:00:00,333.34,214.49,99.0,13.3,Medido
MED-2488,ATV-008,2026-08-13T22:00:00,185.99,141.22,86.51,13.7,Medido
MED-2489,ATV-001,2026-08-13T23:00:00,3.6,86.85,96.13,15.6,Medido
MED-2490,ATV-002,2026-08-13T23:00:00,108.58,118.79,84.73,13.5,Medido
MED-2491,ATV-003,2026-08-13T23:00:00,266.31,159.89,99.67,14.9,Medido
MED-2492,ATV-004,2026-08-13T23:00:00,87.25,114.07,83.33,16.9,Medido
MED-2493,ATV-005,2026-08-13T23:00:00,291.27,182.62,96.66,16.0,Medido
MED-2494,ATV-006,2026-08-13T23:00:00,3.2,100.2,95.53,14.3,Medido
MED-2495,ATV-007,2026-08-13T23:00:00,332.89,214.49,99.0,11.2,Medido
MED-2496,ATV-008,2026-08-13T23:00:00,195.71,141.22,86.51,11.7,Medido
MED-2497,ATV-001,2026-08-14T00:00:00,3.6,80.9,97.04,14.0,Medido
MED-2498,ATV-002,2026-08-14T00:00:00,235.2,110.87,84.9,11.9,Medido
MED-2499,ATV-003,2026-08-14T00:00:00,268.28,149.33,98.93,13.3,Medido
MED-2500,ATV-004,2026-08-14T00:00:00,205.8,107.14,82.38,15.3,Medido
MED-2501,ATV-005,2026-08-14T00:00:00,293.43,171.06,96.36,14.4,Medido
MED-2502,ATV-006,2026-08-14T00:00:00,3.2,94.91,96.16,12.7,Medido
MED-2503,ATV-007,2026-08-14T00:00:00,335.35,201.28,99.7,9.6,Medido
MED-2504,ATV-008,2026-08-14T00:00:00,217.46,133.63,86.94,10.1,Medido
MED-2505,ATV-001,2026-08-14T01:00:00,3.6,80.9,97.04,13.1,Medido
MED-2506,ATV-002,2026-08-14T01:00:00,235.2,110.87,84.9,10.9,Medido
MED-2507,ATV-003,2026-08-14T01:00:00,269.64,149.33,98.93,12.3,Medido
MED-2508,ATV-004,2026-08-14T01:00:00,205.8,107.14,82.38,14.3,Medido
MED-2509,ATV-005,2026-08-14T01:00:00,294.92,171.06,96.36,13.4,Medido
MED-2510,ATV-006,2026-08-14T01:00:00,3.2,94.91,96.16,11.7,Medido
MED-2511,ATV-007,2026-08-14T01:00:00,337.05,201.28,99.7,8.6,Medido
MED-2512,ATV-008,2026-08-14T01:00:00,202.85,133.63,86.94,9.1,Medido
MED-2513,ATV-001,2026-08-14T02:00:00,3.6,80.9,97.04,12.7,Medido
MED-2514,ATV-002,2026-08-14T02:00:00,235.2,110.87,84.9,10.6,Medido
MED-2515,ATV-003,2026-08-14T02:00:00,270.99,149.33,98.93,12.0,Medido
MED-2516,ATV-004,2026-08-14T02:00:00,205.8,107.14,82.38,14.0,Medido
MED-2517,ATV-005,2026-08-14T02:00:00,296.4,171.06,96.36,13.1,Medido
MED-2518,ATV-006,2026-08-14T02:00:00,3.2,94.91,96.16,11.3,Medido
MED-2519,ATV-007,2026-08-14T02:00:00,338.74,201.28,99.7,8.3,Medido
MED-2520,ATV-008,2026-08-14T02:00:00,189.17,133.63,86.94,8.7,Medido
MED-2521,ATV-001,2026-08-14T03:00:00,3.6,80.9,97.04,13.1,Medido
MED-2522,ATV-002,2026-08-14T03:00:00,235.2,110.87,84.9,10.9,Medido
MED-2523,ATV-003,2026-08-14T03:00:00,272.33,149.33,98.93,12.3,Medido
MED-2524,ATV-004,2026-08-14T03:00:00,205.8,107.14,82.38,14.3,Medido
MED-2525,ATV-005,2026-08-14T03:00:00,297.86,171.06,96.36,13.4,Medido
MED-2526,ATV-006,2026-08-14T03:00:00,3.2,94.91,96.16,11.7,Medido
MED-2527,ATV-007,2026-08-14T03:00:00,340.41,201.28,99.7,8.6,Medido
MED-2528,ATV-008,2026-08-14T03:00:00,176.7,133.63,86.94,9.1,Estimado
MED-2529,ATV-001,2026-08-14T04:00:00,3.6,80.9,97.04,14.0,Medido
MED-2530,ATV-002,2026-08-14T04:00:00,235.2,110.87,84.9,11.9,Medido
MED-2531,ATV-003,2026-08-14T04:00:00,273.64,149.33,98.93,13.3,Medido
MED-2532,ATV-004,2026-08-14T04:00:00,205.8,107.14,82.38,15.3,Medido
MED-2533,ATV-005,2026-08-14T04:00:00,299.29,171.06,96.36,14.4,Medido
MED-2534,ATV-006,2026-08-14T04:00:00,3.2,94.91,96.16,12.7,Medido
MED-2535,ATV-007,2026-08-14T04:00:00,342.05,201.28,99.7,9.6,Estimado
MED-2536,ATV-008,2026-08-14T04:00:00,165.68,133.63,86.94,10.1,Medido
MED-2537,ATV-001,2026-08-14T05:00:00,3.6,80.9,97.04,15.6,Medido
MED-2538,ATV-002,2026-08-14T05:00:00,235.2,110.87,84.9,13.5,Medido
MED-2539,ATV-003,2026-08-14T05:00:00,274.91,149.33,98.93,14.9,Medido
MED-2540,ATV-004,2026-08-14T05:00:00,205.8,107.14,82.38,16.9,Medido
MED-2541,ATV-005,2026-08-14T05:00:00,300.68,171.06,96.36,16.0,Medido
MED-2542,ATV-006,2026-08-14T05:00:00,3.2,94.91,96.16,14.3,Estimado
MED-2543,ATV-007,2026-08-14T05:00:00,343.63,201.28,99.7,11.2,Medido
MED-2544,ATV-008,2026-08-14T05:00:00,156.36,133.63,86.94,11.7,Medido
MED-2545,ATV-001,2026-08-14T06:00:00,3.6,80.9,97.04,17.7,Medido
MED-2546,ATV-002,2026-08-14T06:00:00,235.2,110.87,84.9,15.6,Medido
MED-2547,ATV-003,2026-08-14T06:00:00,276.13,149.33,98.93,17.0,Medido
MED-2548,ATV-004,2026-08-14T06:00:00,205.8,107.14,82.38,19.0,Medido
MED-2549,ATV-005,2026-08-14T06:00:00,302.02,171.06,96.36,18.1,Estimado
MED-2550,ATV-006,2026-08-14T06:00:00,3.2,94.91,96.16,16.3,Medido
MED-2551,ATV-007,2026-08-14T06:00:00,345.16,201.28,99.7,13.3,Medido
MED-2552,ATV-008,2026-08-14T06:00:00,148.9,133.63,86.94,13.7,Medido
MED-2553,ATV-001,2026-08-14T07:00:00,56.65,80.9,97.04,20.1,Medido
MED-2554,ATV-002,2026-08-14T07:00:00,235.2,110.87,84.9,18.0,Medido
MED-2555,ATV-003,2026-08-14T07:00:00,277.3,149.33,98.93,19.4,Medido
MED-2556,ATV-004,2026-08-14T07:00:00,205.8,107.14,82.38,21.4,Estimado
MED-2557,ATV-005,2026-08-14T07:00:00,303.3,171.06,96.36,20.5,Medido
MED-2558,ATV-006,2026-08-14T07:00:00,50.36,94.91,96.16,18.7,Medido
MED-2559,ATV-007,2026-08-14T07:00:00,346.63,201.28,99.7,15.7,Medido
MED-2560,ATV-008,2026-08-14T07:00:00,143.48,133.63,86.94,16.2,Medido
MED-2561,ATV-001,2026-08-14T08:00:00,109.44,98.05,97.04,22.7,Medido
MED-2562,ATV-002,2026-08-14T08:00:00,235.2,133.74,84.9,20.6,Medido
MED-2563,ATV-003,2026-08-14T08:00:00,278.41,179.82,98.93,22.0,Estimado
MED-2564,ATV-004,2026-08-14T08:00:00,205.8,127.15,82.38,24.0,Medido
MED-2565,ATV-005,2026-08-14T08:00:00,304.51,204.41,96.36,23.1,Medido
MED-2566,ATV-006,2026-08-14T08:00:00,97.28,110.16,96.16,21.3,Medido
MED-2567,ATV-007,2026-08-14T08:00:00,348.01,239.4,99.7,18.3,Medido
MED-2568,ATV-008,2026-08-14T08:00:00,140.19,155.54,86.94,18.7,Medido
MED-2569,ATV-001,2026-08-14T09:00:00,154.77,98.05,97.04,25.3,Medido
MED-2570,ATV-002,2026-08-14T09:00:00,235.2,133.74,84.9,23.2,Estimado
MED-2571,ATV-003,2026-08-14T09:00:00,279.44,179.82,98.93,24.6,Medido
MED-2572,ATV-004,2026-08-14T09:00:00,205.8,127.15,82.38,26.6,Medido
MED-2573,ATV-005,2026-08-14T09:00:00,305.64,204.41,96.36,25.7,Medido
MED-2574,ATV-006,2026-08-14T09:00:00,137.57,110.16,96.16,23.9,Medido
MED-2575,ATV-007,2026-08-14T09:00:00,349.31,239.4,99.7,20.9,Medido
MED-2576,ATV-008,2026-08-14T09:00:00,139.1,155.54,86.94,21.3,Medido
MED-2577,ATV-001,2026-08-14T10:00:00,176.4,98.05,97.04,27.7,Estimado
MED-2578,ATV-002,2026-08-14T10:00:00,235.2,133.74,84.9,25.6,Medido
MED-2579,ATV-003,2026-08-14T10:00:00,280.4,179.82,98.93,27.0,Medido
MED-2580,ATV-004,2026-08-14T10:00:00,205.8,127.15,82.38,29.0,Medido
MED-2581,ATV-005,2026-08-14T10:00:00,306.69,204.41,96.36,28.1,Medido
MED-2582,ATV-006,2026-08-14T10:00:00,156.8,110.16,96.16,26.3,Medido
MED-2583,ATV-007,2026-08-14T10:00:00,350.5,239.4,99.7,23.3,Medido
MED-2584,ATV-008,2026-08-14T10:00:00,140.25,155.54,86.94,23.7,Medido
MED-2585,ATV-001,2026-08-14T11:00:00,176.4,98.05,97.04,29.8,Medido
MED-2586,ATV-002,2026-08-14T11:00:00,235.2,133.74,84.9,27.7,Medido
MED-2587,ATV-003,2026-08-14T11:00:00,281.28,179.82,98.93,29.1,Medido
MED-2588,ATV-004,2026-08-14T11:00:00,205.8,127.15,82.38,31.1,Medido
MED-2589,ATV-005,2026-08-14T11:00:00,307.65,204.41,96.36,30.2,Medido
MED-2590,ATV-006,2026-08-14T11:00:00,156.8,110.16,96.16,28.4,Medido
MED-2591,ATV-007,2026-08-14T11:00:00,351.6,239.4,99.7,25.4,Medido
MED-2592,ATV-008,2026-08-14T11:00:00,143.59,155.54,86.94,25.8,Medido
MED-2593,ATV-001,2026-08-14T12:00:00,176.4,98.05,97.04,31.4,Medido
MED-2594,ATV-002,2026-08-14T12:00:00,235.2,133.74,84.9,29.3,Medido
MED-2595,ATV-003,2026-08-14T12:00:00,282.06,179.82,98.93,30.6,Medido
MED-2596,ATV-004,2026-08-14T12:00:00,198.55,127.15,82.38,32.7,Medido
MED-2597,ATV-005,2026-08-14T12:00:00,308.51,204.41,96.36,31.7,Medido
MED-2598,ATV-006,2026-08-14T12:00:00,156.8,110.16,96.16,30.0,Medido
MED-2599,ATV-007,2026-08-14T12:00:00,352.58,239.4,99.7,27.0,Medido
MED-2600,ATV-008,2026-08-14T12:00:00,149.08,155.54,86.94,27.4,Medido
MED-2601,ATV-001,2026-08-14T13:00:00,176.4,98.05,97.04,32.4,Medido
MED-2602,ATV-002,2026-08-14T13:00:00,235.2,133.74,84.9,30.3,Medido
MED-2603,ATV-003,2026-08-14T13:00:00,282.75,179.82,98.93,31.6,Medido
MED-2604,ATV-004,2026-08-14T13:00:00,185.21,127.15,82.38,33.7,Medido
MED-2605,ATV-005,2026-08-14T13:00:00,309.26,204.41,96.36,32.7,Medido
MED-2606,ATV-006,2026-08-14T13:00:00,156.8,110.16,96.16,31.0,Medido
MED-2607,ATV-007,2026-08-14T13:00:00,353.44,239.4,99.7,28.0,Medido
MED-2608,ATV-008,2026-08-14T13:00:00,156.58,155.54,86.94,28.4,Medido
MED-2609,ATV-001,2026-08-14T14:00:00,176.4,98.05,97.04,32.7,Medido
MED-2610,ATV-002,2026-08-14T14:00:00,235.2,133.74,84.9,30.6,Medido
MED-2611,ATV-003,2026-08-14T14:00:00,283.34,179.82,98.93,32.0,Medido
MED-2612,ATV-004,2026-08-14T14:00:00,172.72,127.15,82.38,34.0,Medido
MED-2613,ATV-005,2026-08-14T14:00:00,309.9,204.41,96.36,33.1,Medido
MED-2614,ATV-006,2026-08-14T14:00:00,156.8,110.16,96.16,31.3,Medido
MED-2615,ATV-007,2026-08-14T14:00:00,354.18,239.4,99.7,28.3,Medido
MED-2616,ATV-008,2026-08-14T14:00:00,165.96,155.54,86.94,28.7,Medido
MED-2617,ATV-001,2026-08-14T15:00:00,154.77,98.05,97.04,32.4,Medido
MED-2618,ATV-002,2026-08-14T15:00:00,235.2,133.74,84.9,30.3,Medido
MED-2619,ATV-003,2026-08-14T15:00:00,283.82,179.82,98.93,31.6,Medido
MED-2620,ATV-004,2026-08-14T15:00:00,161.33,127.15,82.38,33.7,Medido
MED-2621,ATV-005,2026-08-14T15:00:00,310.43,204.41,96.36,32.7,Medido
MED-2622,ATV-006,2026-08-14T15:00:00,137.57,110.16,96.16,31.0,Medido
MED-2623,ATV-007,2026-08-14T15:00:00,354.78,239.4,99.7,28.0,Medido
MED-2624,ATV-008,2026-08-14T15:00:00,177.01,155.54,86.94,28.4,Medido
MED-2625,ATV-001,2026-08-14T16:00:00,109.44,98.05,97.04,31.4,Medido
MED-2626,ATV-002,2026-08-14T16:00:00,235.2,133.74,84.9,29.3,Medido
MED-2627,ATV-003,2026-08-14T16:00:00,284.2,179.82,98.93,30.6,Medido
MED-2628,ATV-004,2026-08-14T16:00:00,151.28,127.15,82.38,32.7,Medido
MED-2629,ATV-005,2026-08-14T16:00:00,310.84,204.41,96.36,31.7,Medido
MED-2630,ATV-006,2026-08-14T16:00:00,97.28,110.16,96.16,30.0,Medido
MED-2631,ATV-007,2026-08-14T16:00:00,355.25,239.4,99.7,27.0,Medido
MED-2632,ATV-008,2026-08-14T16:00:00,189.52,155.54,86.94,27.4,Medido
MED-2633,ATV-001,2026-08-14T17:00:00,56.65,98.05,97.04,29.8,Medido
MED-2634,ATV-002,2026-08-14T17:00:00,235.2,133.74,84.9,27.7,Medido
MED-2635,ATV-003,2026-08-14T17:00:00,284.47,179.82,98.93,29.1,Medido
MED-2636,ATV-004,2026-08-14T17:00:00,142.76,127.15,82.38,31.1,Medido
MED-2637,ATV-005,2026-08-14T17:00:00,311.14,204.41,96.36,30.2,Medido
